,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
278,sub-011,Green/Upright/Faces,RF,"{'RF__n_estimators': 1308, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 193, 'RF__max_depth': 99, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",83.5,50.0,58.3,94.4,83.1,86.1,100.0,0.0,100.0,0.792,0.0,0.378,67.1,0.0,16.7,0.909,0.5,0.745,0.0,0.224,0.802,0.0,0.286,0.835,0.5,0.583,9.706,0.872
279,sub-011,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[17 12]
 [ 1  5]]",100.0,73.9,71.0,100.0,61.4,62.9,100.0,29.9,29.4,1.0,0.356,0.316,100.0,91.7,83.3,1.0,0.338,1.0,0.547,0.533,1.0,0.442,0.435,1.0,0.739,0.71,0.434,0.03
280,sub-011,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  1]
 [ 2  4]]",89.6,56.2,81.6,95.6,80.7,91.4,90.6,25.0,80.0,0.83,0.144,0.681,80.8,20.0,66.7,0.884,0.769,0.835,0.209,0.703,0.853,0.217,0.727,0.896,0.562,0.816,8.52,0.037
281,sub-011,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 372, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.30000000000000004, 'RF__max_leaf_nodes': 196, 'RF__max_depth': 36, 'RF__class_weight': None}","[[29  0]
 [ 6  0]]",50.0,50.0,50.0,84.3,84.3,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.736,0.174
282,sub-011,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[24  6]
 [ 0  6]]",100.0,84.3,90.0,100.0,73.9,83.3,100.0,39.9,50.0,1.0,0.522,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.676,0.765,1.0,0.565,0.667,1.0,0.843,0.9,0.48,0.031
283,sub-011,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 6  0]]",94.3,76.2,48.3,96.7,88.1,80.6,90.2,78.2,0.0,0.885,0.59,-0.076,90.7,58.3,0.0,0.903,0.0,0.905,0.594,0.0,0.904,0.616,0.0,0.943,0.762,0.483,8.537,0.033
284,sub-011,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 2788, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 196, 'RF__max_depth': 91, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 5  1]]",99.8,56.7,58.3,99.9,85.3,86.1,100.0,30.0,100.0,0.997,0.189,0.378,99.5,13.3,16.7,0.999,0.5,0.997,0.16,0.224,0.998,0.183,0.286,0.998,0.567,0.583,5.151,0.477
285,sub-011,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.04520353656360245}","[[20 10]
 [ 0  6]]",100.0,78.4,83.3,100.0,67.5,72.2,100.0,35.8,37.5,1.0,0.44,0.5,100.0,95.0,100.0,1.0,0.429,1.0,0.615,0.661,1.0,0.51,0.545,1.0,0.784,0.833,0.543,0.027
286,sub-011,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",91.9,68.3,75.0,96.9,84.5,91.7,97.5,60.8,100.0,0.889,0.414,0.674,84.2,43.3,50.0,0.945,0.833,0.879,0.444,0.591,0.903,0.463,0.667,0.919,0.683,0.75,8.868,0.031
287,sub-011,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2758, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': None, 'RF__max_depth': 34, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",51.4,50.0,50.0,83.6,83.1,83.3,40.0,0.0,0.0,0.096,0.0,0.0,2.8,0.0,0.0,0.107,0.0,0.039,0.0,0.0,0.052,0.0,0.0,0.514,0.5,0.5,1.091,0.125
288,sub-011,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[21  9]
 [ 0  6]]",100.0,74.9,85.0,100.0,67.4,75.0,100.0,32.8,40.0,1.0,0.383,0.529,100.0,86.7,100.0,1.0,0.455,1.0,0.566,0.684,1.0,0.469,0.571,1.0,0.749,0.85,0.538,0.03
289,sub-011,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 1  5]]",95.9,80.4,91.7,98.0,90.1,97.2,95.8,78.3,100.0,0.93,0.648,0.898,92.6,65.0,83.3,0.951,0.962,0.935,0.664,0.878,0.941,0.683,0.909,0.959,0.804,0.917,8.341,0.037
290,sub-011,Green/Inverted/Faces,RF,"{'RF__n_estimators': 10, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 113, 'RF__max_depth': 6, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 2  4]]",85.2,50.0,83.3,95.0,83.0,94.4,100.0,0.0,100.0,0.814,0.0,0.791,70.3,0.0,66.7,0.921,0.909,0.773,0.0,0.743,0.825,0.0,0.8,0.852,0.5,0.833,11.617,0.812
291,sub-011,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[18 11]
 [ 0  5]]",100.0,73.0,81.0,100.0,64.1,67.6,100.0,30.7,31.2,1.0,0.348,0.44,100.0,86.7,100.0,1.0,0.362,1.0,0.547,0.596,1.0,0.448,0.476,1.0,0.73,0.81,0.588,0.036
292,sub-011,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  2]
 [ 4  1]]",93.5,70.2,56.6,96.7,86.0,82.4,90.7,63.3,33.3,0.878,0.457,0.164,88.9,46.7,20.0,0.902,0.294,0.893,0.491,0.228,0.896,0.513,0.25,0.935,0.702,0.566,8.274,0.034
293,sub-011,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2154, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 172, 'RF__max_depth': 23, 'RF__class_weight': 'balanced'}","[[29  0]
 [ 5  0]]",67.7,50.0,50.0,89.5,83.8,85.3,100.0,0.0,0.0,0.559,0.0,0.0,35.3,0.0,0.0,0.728,0.0,0.44,0.0,0.0,0.52,0.0,0.0,0.677,0.5,0.5,16.727,1.152
294,sub-011,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.07880462815669913}","[[212  22]
 [ 11  36]]",100.0,83.7,83.6,100.0,84.0,88.3,100.0,51.3,62.1,1.0,0.566,0.62,100.0,83.3,76.6,1.0,0.645,1.0,0.697,0.715,1.0,0.633,0.686,1.0,0.837,0.836,35.215,0.042
295,sub-011,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[209  25]
 [ 14  33]]",100.0,79.8,79.8,100.0,86.5,86.1,100.0,57.9,56.9,1.0,0.555,0.549,100.0,69.9,70.2,1.0,0.591,1.0,0.655,0.655,1.0,0.631,0.629,1.0,0.798,0.798,20.471,0.053
296,sub-011,Target-Nontarget,RF,"{'RF__n_estimators': 2214, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 71, 'RF__max_depth': 7, 'RF__class_weight': 'balanced'}","[[234   0]
 [ 30  17]]",78.3,57.3,68.1,92.8,85.7,89.3,100.0,93.3,100.0,0.722,0.329,0.566,56.7,14.9,36.2,0.867,0.739,0.654,0.199,0.45,0.723,0.25,0.531,0.783,0.573,0.681,5.198,0.211
297,sub-012,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.02592943797404667}","[[15 15]
 [ 1  5]]",100.0,80.7,66.7,100.0,69.9,55.6,100.0,36.9,25.0,1.0,0.468,0.25,100.0,96.7,83.3,1.0,0.291,1.0,0.633,0.485,1.0,0.526,0.385,1.0,0.807,0.667,0.599,0.028
298,sub-012,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 5  1]]",89.9,60.0,53.3,95.5,80.5,77.8,91.0,19.0,25.0,0.834,0.155,0.079,81.5,28.3,16.7,0.888,0.227,0.84,0.236,0.186,0.858,0.217,0.2,0.899,0.6,0.533,8.403,0.032
299,sub-012,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 1036, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 126, 'RF__max_depth': 56, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.2,83.3,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,3.915,0.331
300,sub-012,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[21  9]
 [ 0  6]]",100.0,65.0,85.0,100.0,59.6,75.0,100.0,25.5,40.0,1.0,0.228,0.529,100.0,73.3,100.0,1.0,0.455,1.0,0.46,0.684,1.0,0.375,0.571,1.0,0.65,0.85,0.689,0.027
301,sub-012,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 4  2]]",86.9,57.1,63.3,94.6,81.3,83.3,90.6,25.0,50.0,0.796,0.14,0.316,75.4,21.7,33.3,0.871,0.455,0.795,0.217,0.371,0.823,0.221,0.4,0.869,0.571,0.633,8.25,0.031
302,sub-012,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 1067, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 50, 'RF__max_depth': 74, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",80.7,50.0,50.0,93.6,83.4,83.3,100.0,0.0,0.0,0.753,0.0,0.0,61.4,0.0,0.0,0.883,0.0,0.694,0.0,0.0,0.756,0.0,0.0,0.807,0.5,0.5,6.074,0.43
303,sub-012,Green/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.02592943797404667}","[[21  9]
 [ 1  5]]",100.0,74.9,76.7,100.0,68.4,72.2,100.0,33.7,35.7,1.0,0.385,0.408,100.0,85.0,83.3,1.0,0.403,1.0,0.572,0.591,1.0,0.478,0.5,1.0,0.749,0.767,0.578,0.033
304,sub-012,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  5]
 [ 5  1]]",81.9,55.4,50.0,93.2,81.2,72.2,92.2,23.3,16.7,0.738,0.119,0.0,64.9,16.7,16.7,0.85,0.167,0.713,0.18,0.167,0.761,0.19,0.167,0.819,0.554,0.5,8.453,0.033
305,sub-012,Green/Upright/Faces,RF,"{'RF__n_estimators': 523, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 3, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 147, 'RF__max_depth': 42, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",51.6,50.0,50.0,83.8,83.3,83.3,70.0,0.0,0.0,0.137,0.0,0.0,3.2,0.0,0.0,0.135,0.0,0.045,0.0,0.0,0.061,0.0,0.0,0.516,0.5,0.5,16.749,1.058
306,sub-012,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[23  7]
 [ 1  5]]",100.0,63.3,80.0,100.0,56.1,77.8,100.0,25.4,41.7,1.0,0.216,0.474,100.0,73.3,83.3,1.0,0.463,1.0,0.435,0.637,1.0,0.358,0.556,1.0,0.633,0.8,0.768,0.029
307,sub-012,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 4  2]]",93.6,66.7,63.3,97.0,84.0,83.3,93.3,49.2,50.0,0.89,0.359,0.316,88.4,40.0,33.3,0.922,0.455,0.898,0.396,0.371,0.907,0.403,0.4,0.936,0.667,0.633,7.865,0.035
308,sub-012,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 2546, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 10, 'RF__max_depth': 56, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",67.1,50.0,50.0,89.0,83.4,83.3,100.0,0.0,0.0,0.549,0.0,0.0,34.2,0.0,0.0,0.72,0.0,0.429,0.0,0.0,0.509,0.0,0.0,0.671,0.5,0.5,12.996,0.9
309,sub-012,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 1000.0}","[[19 10]
 [ 1  5]]",100.0,73.4,74.4,100.0,62.3,68.6,100.0,31.4,33.3,1.0,0.357,0.372,100.0,90.0,83.3,1.0,0.379,1.0,0.559,0.57,1.0,0.458,0.476,1.0,0.734,0.744,0.596,0.031
310,sub-012,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  2]
 [ 4  2]]",88.7,56.9,63.2,94.8,81.0,82.9,90.1,30.0,50.0,0.814,0.17,0.313,79.2,20.0,33.3,0.876,0.455,0.822,0.216,0.371,0.842,0.23,0.4,0.887,0.569,0.632,9.162,0.036
311,sub-012,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 40, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 92, 'RF__max_depth': 7, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 6  0]]",87.7,52.1,50.0,95.7,82.6,82.9,100.0,5.0,0.0,0.847,0.042,0.0,75.5,5.0,0.0,0.938,0.0,0.815,0.05,0.0,0.859,0.05,0.0,0.877,0.521,0.5,0.287,0.047
312,sub-012,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[19 11]
 [ 1  5]]",100.0,65.0,73.3,100.0,60.2,66.7,100.0,25.7,31.2,1.0,0.227,0.35,100.0,71.7,83.3,1.0,0.357,1.0,0.45,0.551,1.0,0.37,0.455,1.0,0.65,0.733,0.783,0.028
313,sub-012,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",86.9,61.2,65.0,93.6,80.0,86.1,83.6,30.8,66.7,0.763,0.216,0.405,76.9,33.3,33.3,0.821,0.556,0.787,0.321,0.394,0.8,0.315,0.444,0.869,0.612,0.65,8.333,0.032
314,sub-012,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1067, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.2, 'RF__max_leaf_nodes': 59, 'RF__max_depth': 97, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,5.096,0.429
315,sub-012,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[15 15]
 [ 0  6]]",100.0,66.2,75.0,100.0,65.2,58.3,100.0,25.9,28.6,1.0,0.248,0.378,100.0,68.3,100.0,1.0,0.333,1.0,0.445,0.565,1.0,0.369,0.444,1.0,0.662,0.75,0.632,0.029
316,sub-012,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 2  4]]",91.1,67.1,76.7,95.4,84.9,83.3,87.2,53.3,50.0,0.832,0.376,0.478,84.8,40.0,66.7,0.867,0.526,0.854,0.413,0.605,0.859,0.43,0.571,0.911,0.671,0.767,8.252,0.038
317,sub-012,Green/Inverted/Faces,RF,"{'RF__n_estimators': 10, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 131, 'RF__max_depth': 60, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,9.198,0.756
318,sub-012,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 329.0344562312671}","[[22  8]
 [ 0  6]]",100.0,82.4,86.7,100.0,72.5,77.8,100.0,42.9,42.9,1.0,0.518,0.561,100.0,96.7,100.0,1.0,0.484,1.0,0.664,0.709,1.0,0.57,0.6,1.0,0.824,0.867,0.602,0.024
319,sub-012,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 3  3]]",85.3,58.3,70.0,94.0,78.9,83.3,90.7,30.3,50.0,0.775,0.167,0.4,72.2,26.7,50.0,0.861,0.5,0.769,0.257,0.5,0.802,0.259,0.5,0.853,0.583,0.7,8.778,0.043
320,sub-012,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1278, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 7, 'RF__max_depth': 76, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",98.4,50.0,50.0,99.5,83.1,83.3,100.0,0.0,0.0,0.98,0.0,0.0,96.7,0.0,0.0,0.993,0.0,0.977,0.0,0.0,0.983,0.0,0.0,0.984,0.5,0.5,11.19,1.059
321,sub-012,Target-Nontarget,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0016102620275609393}","[[211  27]
 [  7  41]]",100.0,76.8,87.0,100.0,81.9,88.1,100.0,47.9,60.3,1.0,0.469,0.65,100.0,69.2,85.4,1.0,0.641,1.0,0.606,0.757,1.0,0.564,0.707,1.0,0.768,0.87,46.158,0.045
322,sub-012,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[210  28]
 [ 14  34]]",100.0,73.3,79.5,100.0,81.2,85.3,100.0,46.0,54.8,1.0,0.418,0.536,99.9,61.4,70.8,1.0,0.574,1.0,0.555,0.65,1.0,0.524,0.618,1.0,0.733,0.795,21.159,0.043
323,sub-012,Target-Nontarget,RF,"{'RF__n_estimators': 2486, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 9, 'RF__max_depth': 33, 'RF__class_weight': 'balanced'}","[[224  14]
 [ 24  24]]",50.0,50.0,72.1,83.2,83.2,86.7,0.0,0.0,63.2,0.0,0.0,0.486,0.0,0.0,50.0,0.0,0.6,0.0,0.0,0.534,0.0,0.0,0.558,0.5,0.5,0.721,18.273,1.315
324,sub-013,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[24  6]
 [ 0  6]]",100.0,77.1,90.0,100.0,72.2,83.3,100.0,38.0,50.0,1.0,0.432,0.632,100.0,85.0,100.0,1.0,0.556,1.0,0.601,0.765,1.0,0.514,0.667,1.0,0.771,0.9,0.466,0.034
325,sub-013,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 1  5]]",88.1,73.3,90.0,94.9,90.2,94.4,90.6,76.7,83.3,0.81,0.559,0.8,77.8,48.3,83.3,0.876,0.833,0.812,0.529,0.833,0.836,0.57,0.833,0.881,0.733,0.9,8.907,0.04
326,sub-013,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 432, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 57, 'RF__max_depth': 32, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",50.0,50.0,58.3,83.3,83.4,86.1,0.0,0.0,100.0,0.0,0.0,0.378,0.0,0.0,16.7,0.0,0.5,0.0,0.0,0.224,0.0,0.0,0.286,0.5,0.5,0.583,13.363,1.037
327,sub-013,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.00017433288221999874}","[[21  9]
 [ 1  5]]",100.0,80.8,76.7,100.0,68.1,72.2,100.0,37.3,35.7,1.0,0.478,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.64,0.591,1.0,0.53,0.5,1.0,0.808,0.767,0.466,0.031
328,sub-013,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",89.2,71.2,73.3,95.8,88.9,88.9,95.1,65.0,75.0,0.844,0.491,0.553,79.1,45.0,50.0,0.914,0.682,0.834,0.487,0.557,0.863,0.517,0.6,0.892,0.712,0.733,8.255,0.034
329,sub-013,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 2607, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': None, 'RF__max_depth': 87, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,52.5,50.0,100.0,84.1,83.3,100.0,10.0,0.0,1.0,0.068,0.0,100.0,5.0,0.0,1.0,0.0,1.0,0.059,0.0,1.0,0.067,0.0,1.0,0.525,0.5,15.195,1.004
330,sub-013,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[22  8]
 [ 0  6]]",100.0,82.5,86.7,100.0,73.0,77.8,100.0,40.6,42.9,1.0,0.506,0.561,100.0,96.7,100.0,1.0,0.484,1.0,0.663,0.709,1.0,0.561,0.6,1.0,0.825,0.867,0.446,0.031
331,sub-013,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",91.6,80.8,73.3,96.8,91.9,88.9,96.9,76.7,75.0,0.883,0.659,0.553,83.8,63.3,50.0,0.939,0.682,0.874,0.659,0.557,0.898,0.68,0.6,0.916,0.808,0.733,8.079,0.034
332,sub-013,Green/Upright/Faces,RF,"{'RF__n_estimators': 2093, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 118, 'RF__max_depth': 67, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 4  2]]",100.0,70.0,66.7,100.0,89.7,88.9,100.0,70.0,100.0,1.0,0.504,0.542,100.0,40.0,33.3,1.0,0.714,1.0,0.453,0.419,1.0,0.497,0.5,1.0,0.7,0.667,8.092,0.758
333,sub-013,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[15 15]
 [ 0  6]]",100.0,70.0,75.0,100.0,63.8,58.3,100.0,28.2,28.6,1.0,0.304,0.378,100.0,80.0,100.0,1.0,0.333,1.0,0.509,0.565,1.0,0.415,0.444,1.0,0.7,0.75,0.396,0.032
334,sub-013,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",85.0,53.8,65.0,93.7,79.9,86.1,88.8,15.0,66.7,0.763,0.058,0.405,71.8,15.0,33.3,0.847,0.556,0.762,0.15,0.394,0.793,0.15,0.444,0.85,0.538,0.65,8.38,0.037
335,sub-013,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 855, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 18, 'RF__max_depth': 22, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,3.725,0.348
336,sub-013,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 62.10169418915616}","[[22  8]
 [ 1  5]]",97.1,84.2,78.3,95.2,73.5,75.0,77.8,41.7,38.5,0.856,0.532,0.44,100.0,100.0,83.3,0.814,0.431,0.919,0.679,0.613,0.875,0.575,0.526,0.971,0.842,0.783,0.226,0.035
337,sub-013,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",94.2,77.1,81.7,97.1,88.2,91.7,92.5,70.0,80.0,0.894,0.568,0.683,89.8,60.0,66.7,0.919,0.769,0.906,0.597,0.703,0.911,0.607,0.727,0.942,0.771,0.817,8.289,0.028
338,sub-013,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 1580, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 3, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 137, 'RF__max_depth': 48, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",100.0,64.2,58.3,100.0,88.2,86.1,100.0,60.0,100.0,1.0,0.389,0.378,100.0,28.3,16.7,1.0,0.5,1.0,0.335,0.224,1.0,0.38,0.286,1.0,0.642,0.583,13.991,1.04
339,sub-013,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.00017433288221999874}","[[19 11]
 [ 1  5]]",100.0,81.2,73.3,100.0,68.8,66.7,100.0,38.2,31.2,1.0,0.488,0.35,100.0,100.0,83.3,1.0,0.357,1.0,0.649,0.551,1.0,0.54,0.455,1.0,0.812,0.733,0.474,0.035
340,sub-013,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 2  4]]",89.7,70.4,80.0,95.7,87.5,88.9,92.6,65.0,66.7,0.839,0.473,0.6,80.6,45.0,66.7,0.899,0.667,0.839,0.482,0.667,0.861,0.51,0.667,0.897,0.704,0.8,8.126,0.032
341,sub-013,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2395, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 10, 'RF__max_depth': 58, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 2  4]]",86.1,50.0,83.3,95.4,83.4,94.4,100.0,0.0,100.0,0.827,0.0,0.791,72.2,0.0,66.7,0.927,0.909,0.789,0.0,0.743,0.837,0.0,0.8,0.861,0.5,0.833,0.637,0.081
