,participant_id,Condition,Classifier,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
264,sub-010,Green/Inverted/Silhouettes,SVM,"[[19 11]
 [ 0  6]]",100.0,87.5,81.7,100.0,80.0,69.4,100.0,50.0,35.3,1.0,0.612,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.765,0.639,1.0,0.667,0.522,1.0,0.875,0.817,0.549,0.047
265,sub-010,Green/Inverted/Silhouettes,LDA,"[[25  5]
 [ 3  3]]",83.9,83.3,66.7,92.2,93.3,77.8,78.9,100.0,37.5,0.705,0.784,0.299,71.4,66.7,50.0,0.773,0.395,0.736,0.743,0.453,0.75,0.8,0.429,0.839,0.833,0.667,1.039,0.042
266,sub-010,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.555,0.066
267,sub-010,Target-Nontarget,SVM,"[[204  36]
 [  5  43]]",100.0,86.2,87.3,100.0,87.1,85.8,100.0,58.6,54.4,1.0,0.632,0.623,100.0,85.0,89.6,1.0,0.591,1.0,0.747,0.747,1.0,0.694,0.677,1.0,0.862,0.873,30.545,0.038
268,sub-010,Target-Nontarget,LDA,"[[211  29]
 [ 11  37]]",100.0,88.3,82.5,100.0,90.5,86.1,100.0,68.0,56.1,1.0,0.704,0.576,100.0,85.0,77.1,1.0,0.593,1.0,0.789,0.691,1.0,0.756,0.649,1.0,0.883,0.825,8.986,0.059
269,sub-010,Target-Nontarget,RF,"[[240   0]
 [ 41   7]]",100.0,65.0,57.3,100.0,87.9,85.8,100.0,100.0,100.0,1.0,0.512,0.353,100.0,30.0,14.6,1.0,0.461,1.0,0.382,0.198,1.0,0.462,0.255,1.0,0.65,0.573,4.3,0.218
270,sub-011,Neutral/Upright/Faces,SVM,"[[20  9]
 [ 0  6]]",100.0,91.7,84.5,100.0,85.7,74.3,100.0,50.0,40.0,1.0,0.645,0.525,100.0,100.0,100.0,1.0,0.455,1.0,0.765,0.684,1.0,0.667,0.571,1.0,0.917,0.845,0.427,0.034
271,sub-011,Neutral/Upright/Faces,LDA,"[[28  1]
 [ 2  4]]",93.5,75.0,81.6,95.9,92.9,91.4,85.7,100.0,80.0,0.854,0.679,0.681,90.0,50.0,66.7,0.865,0.769,0.886,0.591,0.703,0.878,0.667,0.727,0.935,0.75,0.816,1.273,0.035
272,sub-011,Neutral/Upright/Faces,RF,"[[28  1]
 [ 5  1]]",100.0,50.0,56.6,100.0,85.7,82.9,100.0,0.0,50.0,1.0,0.0,0.215,100.0,0.0,16.7,1.0,0.357,1.0,0.0,0.21,1.0,0.0,0.25,1.0,0.5,0.566,0.537,0.062
273,sub-011,Neutral/Upright/Silhouettes,SVM,"[[14 16]
 [ 0  6]]",100.0,79.2,73.3,100.0,64.3,55.6,100.0,28.6,27.3,1.0,0.408,0.357,100.0,100.0,100.0,1.0,0.319,1.0,0.565,0.549,1.0,0.444,0.429,1.0,0.792,0.733,0.596,0.027
274,sub-011,Neutral/Upright/Silhouettes,LDA,"[[25  5]
 [ 5  1]]",88.2,45.8,50.0,95.2,78.6,72.2,94.4,0.0,16.7,0.828,-0.113,0.0,77.3,0.0,16.7,0.904,0.167,0.819,0.0,0.167,0.85,0.0,0.167,0.882,0.458,0.5,0.998,0.039
275,sub-011,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.55,0.067
276,sub-011,Green/Upright/Faces,SVM,"[[21  9]
 [ 0  6]]",100.0,83.3,85.0,100.0,73.3,75.0,100.0,42.9,40.0,1.0,0.535,0.529,100.0,100.0,100.0,1.0,0.455,1.0,0.709,0.684,1.0,0.6,0.571,1.0,0.833,0.85,0.522,0.025
277,sub-011,Green/Upright/Faces,LDA,"[[28  2]
 [ 3  3]]",94.8,95.8,71.7,97.6,93.3,86.1,95.0,75.0,60.0,0.913,0.829,0.467,90.5,100.0,50.0,0.941,0.577,0.918,0.907,0.527,0.927,0.857,0.545,0.948,0.958,0.717,1.818,0.055
278,sub-011,Green/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.529,0.065
279,sub-011,Green/Upright/Silhouettes,SVM,"[[14 15]
 [ 1  5]]",100.0,79.2,65.8,100.0,64.3,54.3,100.0,28.6,25.0,1.0,0.408,0.241,100.0,100.0,83.3,1.0,0.291,1.0,0.565,0.485,1.0,0.444,0.385,1.0,0.792,0.658,0.662,0.041
280,sub-011,Green/Upright/Silhouettes,LDA,"[[28  1]
 [ 2  4]]",92.0,45.8,81.6,96.8,78.6,91.4,94.4,0.0,80.0,0.878,-0.113,0.681,85.0,0.0,66.7,0.924,0.769,0.877,0.0,0.703,0.895,0.0,0.727,0.92,0.458,0.816,1.76,0.036
281,sub-011,Green/Upright/Silhouettes,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.566,0.067
282,sub-011,Neutral/Inverted/Faces,SVM,"[[23  7]
 [ 0  6]]",100.0,87.5,88.3,100.0,80.0,80.6,100.0,50.0,46.2,1.0,0.612,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.765,0.736,1.0,0.667,0.632,1.0,0.875,0.883,0.528,0.025
283,sub-011,Neutral/Inverted/Faces,LDA,"[[29  1]
 [ 6  0]]",91.9,66.7,48.3,96.1,86.7,80.6,90.0,100.0,0.0,0.855,0.535,-0.076,85.7,33.3,0.0,0.891,0.0,0.87,0.419,0.0,0.878,0.5,0.0,0.919,0.667,0.483,1.031,0.036
284,sub-011,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.495,0.073
285,sub-011,Neutral/Inverted/Silhouettes,SVM,"[[20 10]
 [ 0  6]]",100.0,75.0,83.3,100.0,60.0,72.2,100.0,33.3,37.5,1.0,0.408,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.619,0.661,1.0,0.5,0.545,1.0,0.75,0.833,0.624,0.036
286,sub-011,Neutral/Inverted/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",90.5,79.2,75.0,96.9,86.7,91.7,100.0,66.7,100.0,0.883,0.583,0.674,81.0,66.7,50.0,0.955,0.833,0.86,0.667,0.591,0.895,0.667,0.667,0.905,0.792,0.75,1.052,0.079
287,sub-011,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,66.7,50.0,100.0,86.7,83.3,100.0,100.0,0.0,1.0,0.535,0.0,100.0,33.3,0.0,1.0,0.0,1.0,0.419,0.0,1.0,0.5,0.0,1.0,0.667,0.5,0.564,0.067
288,sub-011,Green/Inverted/Faces,SVM,"[[21  9]
 [ 0  6]]",100.0,62.5,85.0,100.0,60.0,75.0,100.0,28.6,40.0,1.0,0.2,0.529,100.0,66.7,100.0,1.0,0.455,1.0,0.473,0.684,1.0,0.4,0.571,1.0,0.625,0.85,0.554,0.047
289,sub-011,Green/Inverted/Faces,LDA,"[[30  0]
 [ 1  5]]",94.8,62.5,91.7,97.6,80.0,97.2,95.0,50.0,100.0,0.913,0.294,0.898,90.5,33.3,83.3,0.941,0.962,0.918,0.371,0.878,0.927,0.4,0.909,0.948,0.625,0.917,0.966,0.04
290,sub-011,Green/Inverted/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.516,0.069
291,sub-011,Green/Inverted/Silhouettes,SVM,"[[21  8]
 [ 0  5]]",100.0,87.5,86.2,100.0,78.6,76.5,100.0,40.0,38.5,1.0,0.548,0.528,100.0,100.0,100.0,1.0,0.439,1.0,0.684,0.67,1.0,0.571,0.556,1.0,0.875,0.862,0.598,0.024
292,sub-011,Green/Inverted/Silhouettes,LDA,"[[27  2]
 [ 4  1]]",94.5,100.0,56.6,97.5,100.0,82.4,94.7,100.0,33.3,0.909,1.0,0.164,90.0,100.0,20.0,0.937,0.294,0.914,1.0,0.228,0.923,1.0,0.25,0.945,1.0,0.566,1.662,0.035
293,sub-011,Green/Inverted/Silhouettes,RF,"[[29  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,85.7,85.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.533,0.066
294,sub-011,Target-Nontarget,SVM,"[[212  22]
 [ 11  36]]",100.0,85.2,83.6,100.0,82.3,88.3,100.0,48.6,62.1,1.0,0.569,0.62,100.0,89.5,76.6,1.0,0.645,1.0,0.711,0.715,1.0,0.63,0.686,1.0,0.852,0.836,24.214,0.041
295,sub-011,Target-Nontarget,LDA,"[[209  25]
 [ 14  33]]",100.0,78.9,79.8,100.0,85.8,86.1,100.0,56.5,56.9,1.0,0.537,0.549,100.0,68.4,70.2,1.0,0.591,1.0,0.643,0.655,1.0,0.619,0.629,1.0,0.789,0.798,9.17,0.062
296,sub-011,Target-Nontarget,RF,"[[233   1]
 [ 37  10]]",100.0,57.4,60.4,100.0,85.0,86.5,100.0,75.0,90.9,1.0,0.298,0.401,100.0,15.8,21.3,1.0,0.549,1.0,0.209,0.278,1.0,0.261,0.345,1.0,0.574,0.604,3.941,0.156
297,sub-012,Neutral/Upright/Faces,SVM,"[[15 15]
 [ 1  5]]",100.0,75.0,66.7,100.0,60.0,55.6,100.0,33.3,25.0,1.0,0.408,0.25,100.0,100.0,83.3,1.0,0.291,1.0,0.619,0.485,1.0,0.5,0.385,1.0,0.75,0.667,0.499,0.025
298,sub-012,Neutral/Upright/Faces,LDA,"[[27  3]
 [ 5  1]]",92.4,45.8,53.3,96.9,73.3,77.8,94.7,0.0,25.0,0.883,-0.134,0.079,85.7,0.0,16.7,0.928,0.227,0.883,0.0,0.186,0.9,0.0,0.2,0.924,0.458,0.533,1.166,0.039
299,sub-012,Neutral/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.548,0.073
300,sub-012,Neutral/Upright/Silhouettes,SVM,"[[19 11]
 [ 1  5]]",100.0,58.3,73.3,100.0,53.3,66.7,100.0,25.0,31.2,1.0,0.134,0.35,100.0,66.7,83.3,1.0,0.357,1.0,0.441,0.551,1.0,0.364,0.455,1.0,0.583,0.733,0.716,0.034
301,sub-012,Neutral/Upright/Silhouettes,LDA,"[[28  2]
 [ 4  2]]",82.4,45.8,63.3,93.0,73.3,83.3,87.5,0.0,50.0,0.726,-0.134,0.316,66.7,0.0,33.3,0.824,0.455,0.719,0.0,0.371,0.757,0.0,0.4,0.824,0.458,0.633,1.08,0.055
302,sub-012,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.525,0.068
303,sub-012,Green/Upright/Faces,SVM,"[[21  9]
 [ 1  5]]",100.0,83.3,76.7,100.0,73.3,72.2,100.0,42.9,35.7,1.0,0.535,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.709,0.591,1.0,0.6,0.5,1.0,0.833,0.767,0.631,0.041
304,sub-012,Green/Upright/Faces,LDA,"[[25  5]
 [ 5  1]]",85.7,62.5,50.0,95.3,80.0,72.2,100.0,50.0,16.7,0.822,0.294,0.0,71.4,33.3,16.7,0.926,0.167,0.783,0.371,0.167,0.833,0.4,0.167,0.857,0.625,0.5,1.031,0.038
305,sub-012,Green/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.587,0.065
306,sub-012,Green/Upright/Silhouettes,SVM,"[[22  8]
 [ 1  5]]",100.0,58.3,78.3,100.0,53.3,75.0,100.0,25.0,38.5,1.0,0.134,0.44,100.0,66.7,83.3,1.0,0.431,1.0,0.441,0.613,1.0,0.364,0.526,1.0,0.583,0.783,0.886,0.029
307,sub-012,Green/Upright/Silhouettes,LDA,"[[28  2]
 [ 4  2]]",93.8,62.5,63.3,96.1,80.0,83.3,86.4,50.0,50.0,0.861,0.294,0.316,90.5,33.3,33.3,0.872,0.455,0.892,0.371,0.371,0.884,0.4,0.4,0.938,0.625,0.633,0.82,0.038
308,sub-012,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.577,0.064
309,sub-012,Neutral/Inverted/Faces,SVM,"[[19 10]
 [ 1  5]]",100.0,87.5,74.4,100.0,78.6,68.6,100.0,40.0,33.3,1.0,0.548,0.372,100.0,100.0,83.3,1.0,0.379,1.0,0.684,0.57,1.0,0.571,0.476,1.0,0.875,0.744,0.633,0.032
310,sub-012,Neutral/Inverted/Faces,LDA,"[[27  2]
 [ 4  2]]",90.4,70.8,63.2,96.0,85.7,82.9,94.7,50.0,50.0,0.857,0.417,0.313,81.8,50.0,33.3,0.918,0.455,0.854,0.5,0.371,0.878,0.5,0.4,0.904,0.708,0.632,1.151,0.052
311,sub-012,Neutral/Inverted/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.524,0.07
312,sub-012,Neutral/Inverted/Silhouettes,SVM,"[[18 12]
 [ 1  5]]",100.0,83.3,71.7,100.0,73.3,63.9,100.0,42.9,29.4,1.0,0.535,0.323,100.0,100.0,83.3,1.0,0.338,1.0,0.709,0.533,1.0,0.6,0.435,1.0,0.833,0.717,0.9,0.023
313,sub-012,Neutral/Inverted/Silhouettes,LDA,"[[29  1]
 [ 4  2]]",81.9,79.2,65.0,92.2,86.7,86.1,82.4,66.7,66.7,0.697,0.583,0.405,66.7,66.7,33.3,0.787,0.556,0.708,0.667,0.394,0.737,0.667,0.444,0.819,0.792,0.65,1.083,0.038
314,sub-012,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.543,0.066
315,sub-012,Green/Inverted/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,66.7,83.3,100.0,66.7,72.2,100.0,33.3,37.5,1.0,0.272,0.5,100.0,66.7,100.0,1.0,0.429,1.0,0.51,0.661,1.0,0.444,0.545,1.0,0.667,0.833,0.708,0.024
316,sub-012,Green/Inverted/Faces,LDA,"[[26  4]
 [ 2  4]]",91.9,66.7,76.7,96.1,86.7,83.3,90.0,100.0,50.0,0.855,0.535,0.478,85.7,33.3,66.7,0.891,0.526,0.87,0.419,0.605,0.878,0.5,0.571,0.919,0.667,0.767,1.108,0.057
317,sub-012,Green/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.563,0.064
318,sub-012,Green/Inverted/Silhouettes,SVM,"[[22  8]
 [ 0  6]]",100.0,91.7,86.7,100.0,86.7,77.8,100.0,60.0,42.9,1.0,0.707,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.83,0.709,1.0,0.75,0.6,1.0,0.917,0.867,0.69,0.025
319,sub-012,Green/Inverted/Silhouettes,LDA,"[[27  3]
 [ 3  3]]",84.3,66.7,70.0,92.9,86.7,83.3,83.3,100.0,50.0,0.731,0.535,0.4,71.4,33.3,50.0,0.806,0.5,0.747,0.419,0.5,0.769,0.5,0.5,0.843,0.667,0.7,1.035,0.044
320,sub-012,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.543,0.066
321,sub-012,Target-Nontarget,SVM,"[[215  23]
 [ 10  38]]",100.0,73.8,84.8,100.0,77.4,88.5,100.0,39.4,62.3,1.0,0.391,0.634,100.0,68.4,79.2,1.0,0.651,1.0,0.558,0.731,1.0,0.5,0.697,1.0,0.738,0.848,44.645,0.038
322,sub-012,Target-Nontarget,LDA,"[[210  28]
 [ 14  34]]",100.0,71.7,79.5,100.0,77.4,85.3,100.0,38.7,54.8,1.0,0.363,0.536,100.0,63.2,70.8,1.0,0.574,1.0,0.529,0.65,1.0,0.48,0.618,1.0,0.717,0.795,9.464,0.059
323,sub-012,Target-Nontarget,RF,"[[238   0]
 [ 47   1]]",100.0,50.0,51.0,100.0,83.5,83.6,100.0,0.0,100.0,1.0,0.0,0.132,100.0,0.0,2.1,1.0,0.096,1.0,0.0,0.03,1.0,0.0,0.041,1.0,0.5,0.51,4.827,0.081
324,sub-013,Neutral/Upright/Faces,SVM,"[[23  7]
 [ 0  6]]",100.0,83.3,88.3,100.0,73.3,80.6,100.0,42.9,46.2,1.0,0.535,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.709,0.736,1.0,0.6,0.632,1.0,0.833,0.883,0.409,0.022
325,sub-013,Neutral/Upright/Faces,LDA,"[[29  1]
 [ 1  5]]",86.2,83.3,90.0,93.0,93.3,94.4,80.0,100.0,83.3,0.739,0.784,0.8,76.2,66.7,83.3,0.792,0.833,0.773,0.743,0.833,0.78,0.8,0.833,0.862,0.833,0.9,0.876,0.046
326,sub-013,Neutral/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.559,0.063
327,sub-013,Neutral/Upright/Silhouettes,SVM,"[[20 10]
 [ 1  5]]",100.0,75.0,75.0,100.0,60.0,69.4,100.0,33.3,33.3,1.0,0.408,0.378,100.0,100.0,83.3,1.0,0.379,1.0,0.619,0.57,1.0,0.5,0.476,1.0,0.75,0.75,0.532,0.04
328,sub-013,Neutral/Upright/Silhouettes,LDA,"[[29  1]
 [ 3  3]]",87.6,83.3,73.3,95.3,93.3,88.9,94.1,100.0,75.0,0.821,0.784,0.553,76.2,66.7,50.0,0.899,0.682,0.809,0.743,0.557,0.842,0.8,0.6,0.876,0.833,0.733,1.252,0.057
329,sub-013,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,83.3,50.0,100.0,93.3,83.3,100.0,100.0,0.0,1.0,0.784,0.0,100.0,66.7,0.0,1.0,0.0,1.0,0.743,0.0,1.0,0.8,0.0,1.0,0.833,0.5,0.515,0.07
330,sub-013,Green/Upright/Faces,SVM,"[[24  6]
 [ 0  6]]",100.0,83.3,90.0,100.0,73.3,83.3,100.0,42.9,50.0,1.0,0.535,0.632,100.0,100.0,100.0,1.0,0.556,1.0,0.709,0.765,1.0,0.6,0.667,1.0,0.833,0.9,0.458,0.025
331,sub-013,Green/Upright/Faces,LDA,"[[29  1]
 [ 3  3]]",94.8,45.8,73.3,97.7,73.3,88.9,95.0,0.0,75.0,0.913,-0.134,0.553,90.5,0.0,50.0,0.941,0.682,0.918,0.0,0.557,0.927,0.0,0.6,0.948,0.458,0.733,1.243,0.022
332,sub-013,Green/Upright/Faces,RF,"[[30  0]
 [ 4  2]]",100.0,50.0,66.7,100.0,80.0,88.9,100.0,0.0,100.0,1.0,0.0,0.542,100.0,0.0,33.3,1.0,0.714,1.0,0.0,0.419,1.0,0.0,0.5,1.0,0.5,0.667,0.531,0.079
333,sub-013,Green/Upright/Silhouettes,SVM,"[[16 14]
 [ 0  6]]",100.0,79.2,76.7,100.0,66.7,61.1,100.0,37.5,30.0,1.0,0.468,0.4,100.0,100.0,100.0,1.0,0.349,1.0,0.661,0.582,1.0,0.545,0.462,1.0,0.792,0.767,0.61,0.025
334,sub-013,Green/Upright/Silhouettes,LDA,"[[29  1]
 [ 4  2]]",82.4,79.2,65.0,93.0,86.7,86.1,87.5,66.7,66.7,0.726,0.583,0.405,66.7,66.7,33.3,0.824,0.556,0.719,0.667,0.394,0.757,0.667,0.444,0.824,0.792,0.65,1.154,0.043
335,sub-013,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.536,0.07
336,sub-013,Neutral/Inverted/Faces,SVM,"[[22  8]
 [ 1  5]]",100.0,95.8,78.3,100.0,93.3,75.0,100.0,75.0,38.5,1.0,0.829,0.44,100.0,100.0,83.3,1.0,0.431,1.0,0.907,0.613,1.0,0.857,0.526,1.0,0.958,0.783,0.45,0.025
337,sub-013,Neutral/Inverted/Faces,LDA,"[[29  1]
 [ 2  4]]",93.8,62.5,81.7,96.1,80.0,91.7,86.4,50.0,80.0,0.861,0.294,0.683,90.5,33.3,66.7,0.872,0.769,0.892,0.371,0.703,0.884,0.4,0.727,0.938,0.625,0.817,1.123,0.035
338,sub-013,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.535,0.064
339,sub-013,Neutral/Inverted/Silhouettes,SVM,"[[21  9]
 [ 1  5]]",100.0,79.2,76.7,100.0,66.7,72.2,100.0,37.5,35.7,1.0,0.468,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.661,0.591,1.0,0.545,0.5,1.0,0.792,0.767,0.523,0.039
340,sub-013,Neutral/Inverted/Silhouettes,LDA,"[[28  2]
 [ 2  4]]",92.4,62.5,80.0,96.9,80.0,88.9,94.7,50.0,66.7,0.883,0.294,0.6,85.7,33.3,66.7,0.928,0.667,0.883,0.371,0.667,0.9,0.4,0.667,0.924,0.625,0.8,0.943,0.059
341,sub-013,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 3  3]]",100.0,50.0,75.0,100.0,80.0,91.7,100.0,0.0,100.0,1.0,0.0,0.674,100.0,0.0,50.0,1.0,0.833,1.0,0.0,0.591,1.0,0.0,0.667,1.0,0.5,0.75,0.559,0.068
342,sub-013,Green/Inverted/Faces,SVM,"[[22  8]
 [ 0  6]]",100.0,83.3,86.7,100.0,73.3,77.8,100.0,42.9,42.9,1.0,0.535,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.709,0.709,1.0,0.6,0.6,1.0,0.833,0.867,0.558,0.029
343,sub-013,Green/Inverted/Faces,LDA,"[[30  0]
 [ 1  5]]",91.9,83.3,91.7,96.1,93.3,97.2,90.0,100.0,100.0,0.855,0.784,0.898,85.7,66.7,83.3,0.891,0.962,0.87,0.743,0.878,0.878,0.8,0.909,0.919,0.833,0.917,1.087,0.042
344,sub-013,Green/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.533,0.072
345,sub-013,Green/Inverted/Silhouettes,SVM,"[[19 11]
 [ 0  6]]",100.0,83.3,81.7,100.0,73.3,69.4,100.0,42.9,35.3,1.0,0.535,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.709,0.639,1.0,0.6,0.522,1.0,0.833,0.817,0.438,0.025
346,sub-013,Green/Inverted/Silhouettes,LDA,"[[29  1]
 [ 3  3]]",85.3,66.7,73.3,94.6,86.7,88.9,93.8,100.0,75.0,0.79,0.535,0.553,71.4,33.3,50.0,0.882,0.682,0.771,0.419,0.557,0.811,0.5,0.6,0.853,0.667,0.733,1.089,0.056
347,sub-013,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.587,0.072
348,sub-013,Target-Nontarget,SVM,"[[213  27]
 [  5  43]]",100.0,82.3,89.2,100.0,87.1,88.9,100.0,60.0,61.4,1.0,0.593,0.681,100.0,75.0,89.6,1.0,0.655,1.0,0.696,0.785,1.0,0.667,0.729,1.0,0.823,0.892,18.806,0.041
349,sub-013,Target-Nontarget,LDA,"[[218  22]
 [ 14  34]]",100.0,59.8,80.8,100.0,79.3,87.5,100.0,37.5,60.7,1.0,0.215,0.581,100.0,30.0,70.8,1.0,0.625,1.0,0.32,0.674,1.0,0.333,0.654,1.0,0.598,0.808,9.389,0.057
350,sub-013,Target-Nontarget,RF,"[[240   0]
 [ 33  15]]",100.0,59.0,65.6,100.0,84.5,88.5,100.0,66.7,100.0,1.0,0.306,0.524,100.0,20.0,31.2,1.0,0.694,1.0,0.255,0.396,1.0,0.308,0.476,1.0,0.59,0.656,5.0,0.103
351,sub-014,Neutral/Upright/Faces,SVM,"[[22  8]
 [ 0  6]]",100.0,87.5,86.7,100.0,80.0,77.8,100.0,50.0,42.9,1.0,0.612,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.765,0.709,1.0,0.667,0.6,1.0,0.875,0.867,0.385,0.028
